term_str,n,n_chars,p,i,max_pos,max_pos_group,n_pos_group,cat_pos_group,n_pos,cat_pos,stop,stem_porter,stem_snowball,stem_lancaster
12progress,1,10,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,12progress,12progress,12progress
12providing,1,11,5.840715511012961e-07,20.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,12provid,12provid,12providing
12th,5,4,2.9203577555064806e-06,18.38542345347928,NUM,NUM,1,{'NUM'},1,{'NUM'},0,12th,12th,12th
12the,3,5,1.7522146533038884e-06,19.122389047645488,NUM,NUM,1,{'NUM'},1,{'NUM'},0,12the,12the,12the
12ththe,1,7,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,12ththe,12ththe,12ththe
12thto,4,6,2.3362862044051845e-06,18.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,12thto,12thto,12thto
13,193,2,0.00011272580936255015,13.114894511098562,NUM,NUM,2,"{'NUM', 'ADJ'}",2,"{'NUM', 'ADJ'}",0,13,13,13
130,21,3,1.2265502573127219e-05,16.315034125587882,NUM,NUM,1,{'NUM'},1,{'NUM'},0,130,130,130
1304,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,1304,1304,1304
13082008,7,8,4.088500857709072e-06,17.89999662630904,NUM,NUM,1,{'NUM'},1,{'NUM'},0,13082008,13082008,13082008
130a,1,4,5.840715511012961e-07,20.707351548366642,ADJ,ADJ,1,{'ADJ'},1,{'ADJ'},0,130a,130a,130a
130that,1,7,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,130that,130that,130that
131,16,3,9.345144817620738e-06,16.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,131,131,131
131a,3,4,1.7522146533038884e-06,19.122389047645488,NUM,NUM,1,{'NUM'},1,{'NUM'},0,131a,131a,131a
132,20,3,1.1681431022025922e-05,16.38542345347928,NUM,NUM,1,{'NUM'},1,{'NUM'},0,132,132,132
1320,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,1320,1320,1320
132012,13,6,7.592930164316849e-06,17.00691183022555,NUM,NUM,1,{'NUM'},1,{'NUM'},0,132012,132012,132012
13232ft,1,7,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,13232ft,13232ft,13232ft
1326ft,1,6,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,1326ft,1326ft,1326ft
132a,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,132a,132a,132a
133,21,3,1.2265502573127219e-05,16.315034125587882,NUM,NUM,1,{'NUM'},1,{'NUM'},0,133,133,133
1335ft,1,6,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,1335ft,1335ft,1335ft
134,39,3,2.2778790492950548e-05,15.421949329504395,NUM,NUM,1,{'NUM'},1,{'NUM'},0,134,134,134
1341,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,1341,1341,1341
1341978,6,7,3.5044293066077767e-06,18.122389047645488,ADJ,ADJ,2,"{'NUM', 'ADJ'}",2,"{'NUM', 'ADJ'}",0,1341978,1341978,1341978
1342,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,1342,1342,1342
13434ft,1,7,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,13434ft,13434ft,13434ft
1348ft,1,6,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,1348ft,1348ft,1348ft
134a,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,134a,134a,134a
135,18,3,1.051328791982333e-05,16.53742654692433,NUM,NUM,1,{'NUM'},1,{'NUM'},0,135,135,135
13506ft,1,7,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,13506ft,13506ft,13506ft
1356,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,1356,1356,1356
1357,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,1357,1357,1357
1358,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,1358,1358,1358
136,13,3,7.592930164316849e-06,17.00691183022555,NUM,NUM,1,{'NUM'},1,{'NUM'},0,136,136,136
1368,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,1368,1368,1368
137,21,3,1.2265502573127219e-05,16.315034125587882,NUM,NUM,1,{'NUM'},1,{'NUM'},0,137,137,137
1370,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,1370,1370,1370
1379,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,1379,1379,1379
137a,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,137a,137a,137a
138,16,3,9.345144817620738e-06,16.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,138,138,138
1381,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,1381,1381,1381
1382,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,1382,1382,1382
1387ft,1,6,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,1387ft,1387ft,1387ft
138a,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,138a,138a,138a
139,16,3,9.345144817620738e-06,16.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,139,139,139
1390ft,1,6,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,1390ft,1390ft,1390ft
13939ft,1,7,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,13939ft,13939ft,13939ft
1395,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,1395,1395,1395
13971ft,1,7,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,13971ft,13971ft,13971ft
1399,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,1399,1399,1399
139a,3,4,1.7522146533038884e-06,19.122389047645488,NUM,NUM,1,{'NUM'},1,{'NUM'},0,139a,139a,139a
13bis,1,5,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,13bi,13bis,13bis
13monitoring,1,12,5.840715511012961e-07,20.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,13monitor,13monitor,13monitoring
13ter,1,5,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,13ter,13ter,13ter
13th,2,4,1.1681431022025922e-06,19.707351548366642,ADJ,ADJ,1,{'ADJ'},1,{'ADJ'},0,13th,13th,13th
13the,3,5,1.7522146533038884e-06,19.122389047645488,NUM,NUM,1,{'NUM'},1,{'NUM'},0,13the,13the,13the
13thto,4,6,2.3362862044051845e-06,18.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,13thto,13thto,13thto
14,181,2,0.0001057169507493346,13.207505661283436,NUM,NUM,2,"{'NUM', 'ADJ'}",2,"{'NUM', 'ADJ'}",0,14,14,14
140,16,3,9.345144817620738e-06,16.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,140,140,140
140a,2,4,1.1681431022025922e-06,19.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,140a,140a,140a
141,18,3,1.051328791982333e-05,16.53742654692433,NUM,NUM,1,{'NUM'},1,{'NUM'},0,141,141,141
1415,1,4,5.840715511012961e-07,20.707351548366642,ADJ,ADJ,1,{'ADJ'},1,{'ADJ'},0,1415,1415,1415
1417,3,4,1.7522146533038884e-06,19.122389047645488,NUM,NUM,1,{'NUM'},1,{'NUM'},0,1417,1417,1417
141a,5,4,2.9203577555064806e-06,18.38542345347928,NUM,NUM,1,{'NUM'},1,{'NUM'},0,141a,141a,141a
141b,2,4,1.1681431022025922e-06,19.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,141b,141b,141b
141c,2,4,1.1681431022025922e-06,19.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,141c,141c,141c
141d,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,141d,141d,141d
142,17,3,9.929216368722034e-06,16.619888707116303,NUM,NUM,1,{'NUM'},1,{'NUM'},0,142,142,142
143,13,3,7.592930164316849e-06,17.00691183022555,NUM,NUM,2,"{'NUM', 'NOUN'}",2,"{'NUM', 'NOUN'}",0,143,143,143
1432,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,1432,1432,1432
1436,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,1436,1436,1436
144,14,3,8.177001715418145e-06,16.89999662630904,NUM,NUM,1,{'NUM'},1,{'NUM'},0,144,144,144
14429ft,1,7,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,14429ft,14429ft,14429ft
144a,2,4,1.1681431022025922e-06,19.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,144a,144a,144a
145,12,3,7.008858613215553e-06,17.122389047645488,NUM,NUM,1,{'NUM'},1,{'NUM'},0,145,145,145
145a,2,4,1.1681431022025922e-06,19.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,145a,145a,145a
146,14,3,8.177001715418145e-06,16.89999662630904,NUM,NUM,1,{'NUM'},1,{'NUM'},0,146,146,146
14674,1,5,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,14674,14674,14674
146a,2,4,1.1681431022025922e-06,19.707351548366642,ADJ,ADJ,2,"{'NUM', 'ADJ'}",2,"{'NUM', 'ADJ'}",0,146a,146a,146a
146b,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,146b,146b,146b
146c,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,146c,146c,146c
146d,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,146d,146d,146d
147,19,3,1.1097359470924626e-05,16.459424034923057,NUM,NUM,1,{'NUM'},1,{'NUM'},0,147,147,147
148,14,3,8.177001715418145e-06,16.89999662630904,NUM,NUM,1,{'NUM'},1,{'NUM'},0,148,148,148
14818ft,1,7,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,14818ft,14818ft,14818ft
148a,3,4,1.7522146533038884e-06,19.122389047645488,NUM,NUM,1,{'NUM'},1,{'NUM'},0,148a,148a,148a
148b,2,4,1.1681431022025922e-06,19.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,148b,148b,148b
148c,2,4,1.1681431022025922e-06,19.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,148c,148c,148c
148d,2,4,1.1681431022025922e-06,19.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,148d,148d,148d
148e,2,4,1.1681431022025922e-06,19.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,148e,148e,148e
148f,2,4,1.1681431022025922e-06,19.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,148f,148f,148f
148g,2,4,1.1681431022025922e-06,19.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,148g,148g,148g
148h,2,4,1.1681431022025922e-06,19.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,148h,148h,148h
148i,2,4,1.1681431022025922e-06,19.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,148i,148i,148i
148j,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,148j,148j,148j
149,7,3,4.088500857709072e-06,17.89999662630904,NUM,NUM,1,{'NUM'},1,{'NUM'},0,149,149,149
1490,2,4,1.1681431022025922e-06,19.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,1490,1490,1490
14972ft,1,7,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,14972ft,14972ft,14972ft
149a,1,4,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,149a,149a,149a
14a,2,3,1.1681431022025922e-06,19.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,14a,14a,14a
14b,1,3,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,14b,14b,14b
14other,1,7,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,14other,14other,14other
14th,6,4,3.5044293066077767e-06,18.122389047645488,NUM,NUM,2,"{'NUM', 'ADJ'}",2,"{'NUM', 'ADJ'}",0,14th,14th,14th
14the,3,5,1.7522146533038884e-06,19.122389047645488,NUM,NUM,1,{'NUM'},1,{'NUM'},0,14the,14the,14the
14ththe,2,7,1.1681431022025922e-06,19.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,14ththe,14ththe,14ththe
14thto,2,6,1.1681431022025922e-06,19.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,14thto,14thto,14thto
15,288,2,0.00016821260671717327,12.53742654692433,NUM,NUM,2,"{'NUM', 'ADJ'}",2,"{'NUM', 'ADJ'}",0,15,15,15
150,32,3,1.8690289635241476e-05,15.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,150,150,150
1500,4,4,2.3362862044051845e-06,18.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,1500,1500,1500
15000,1,5,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,15000,15000,15000
150000,7,6,4.088500857709072e-06,17.89999662630904,NUM,NUM,1,{'NUM'},1,{'NUM'},0,150000,150000,150000
151,19,3,1.1097359470924626e-05,16.459424034923057,NUM,NUM,1,{'NUM'},1,{'NUM'},0,151,151,151
1512,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,1512,1512,1512
1514ft,1,6,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,1514ft,1514ft,1514ft
151a,2,4,1.1681431022025922e-06,19.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,151a,151a,151a
152,14,3,8.177001715418145e-06,16.89999662630904,NUM,NUM,1,{'NUM'},1,{'NUM'},0,152,152,152
1522ft,1,6,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,1522ft,1522ft,1522ft
1527,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,1527,1527,1527
152a,2,4,1.1681431022025922e-06,19.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,152a,152a,152a
153,25,3,1.4601788777532403e-05,16.06349535859192,NUM,NUM,1,{'NUM'},1,{'NUM'},0,153,153,153
153a,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,153a,153a,153a
154,11,3,6.424787062114257e-06,17.247919929729346,NUM,NUM,1,{'NUM'},1,{'NUM'},0,154,154,154
154167,1,6,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,154167,154167,154167
154a,4,4,2.3362862044051845e-06,18.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,154a,154a,154a
154b,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,154b,154b,154b
154c,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,154c,154c,154c
154d,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,154d,154d,154d
154e,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,154e,154e,154e
154f,2,4,1.1681431022025922e-06,19.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,154f,154f,154f
154g,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,154g,154g,154g
154h,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,154h,154h,154h
154j,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,154j,154j,154j
154k,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,154k,154k,154k
154l,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,154l,154l,154l
154m,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,154m,154m,154m
154n,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,154n,154n,154n
154p,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,154p,154p,154p
154q,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,154q,154q,154q
154r,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,154r,154r,154r
154s,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,154,154s,154s
154t,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,154t,154t,154t
155,14,3,8.177001715418145e-06,16.89999662630904,NUM,NUM,1,{'NUM'},1,{'NUM'},0,155,155,155
1552,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,1552,1552,1552
155a,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,155a,155a,155a
155b,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,155b,155b,155b
155c,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,155c,155c,155c
155d,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,155d,155d,155d
155e,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,155e,155e,155e
155f,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,155f,155f,155f
155ff,1,5,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,155ff,155ff,155ff
155fff,1,6,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,155fff,155fff,155fff
155g,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,155g,155g,155g
155h,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,155h,155h,155h
155j,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,155j,155j,155j
155k,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,155k,155k,155k
155l,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,155l,155l,155l
155m,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,155m,155m,155m
155n,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,155n,155n,155n
156,14,3,8.177001715418145e-06,16.89999662630904,NUM,NUM,1,{'NUM'},1,{'NUM'},0,156,156,156
157,20,3,1.1681431022025922e-05,16.38542345347928,NUM,NUM,1,{'NUM'},1,{'NUM'},0,157,157,157
157a,2,4,1.1681431022025922e-06,19.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,157a,157a,157a
158,24,3,1.4017717226431107e-05,16.122389047645488,NUM,NUM,1,{'NUM'},1,{'NUM'},0,158,158,158
159,31,3,1.810621808414018e-05,15.753155237979767,NUM,NUM,1,{'NUM'},1,{'NUM'},0,159,159,159
1593,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,1593,1593,1593
1594,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,1594,1594,1594
159a,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,159a,159a,159a
15a,2,3,1.1681431022025922e-06,19.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,15a,15a,15a
15day,1,5,5.840715511012961e-07,20.707351548366642,ADJ,ADJ,1,{'ADJ'},1,{'ADJ'},0,15day,15day,15day
15of,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,15of,15of,15of
15th,11,4,6.424787062114257e-06,17.247919929729346,NUM,NUM,2,"{'NUM', 'ADJ'}",2,"{'NUM', 'ADJ'}",0,15th,15th,15th
15the,2,5,1.1681431022025922e-06,19.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,15the,15the,15the
15thto,2,6,1.1681431022025922e-06,19.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,15thto,15thto,15thto
16,118,2,6.892044302995294e-05,13.824708499004801,NUM,NUM,1,{'NUM'},1,{'NUM'},0,16,16,16
160,13,3,7.592930164316849e-06,17.00691183022555,NUM,NUM,1,{'NUM'},1,{'NUM'},0,160,160,160
1600,2,4,1.1681431022025922e-06,19.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,1600,1600,1600
1601,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,1601,1601,1601
161,13,3,7.592930164316849e-06,17.00691183022555,NUM,NUM,1,{'NUM'},1,{'NUM'},0,161,161,161
161a,3,4,1.7522146533038884e-06,19.122389047645488,NUM,NUM,1,{'NUM'},1,{'NUM'},0,161a,161a,161a
161b,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,161b,161b,161b
161c,2,4,1.1681431022025922e-06,19.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,161c,161c,161c
161d,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,161d,161d,161d
161e,3,4,1.7522146533038884e-06,19.122389047645488,NUM,NUM,1,{'NUM'},1,{'NUM'},0,161e,161e,161e
161f,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,161f,161f,161f
161g,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,161g,161g,161g
161h,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,161h,161h,161h
162,11,3,6.424787062114257e-06,17.247919929729346,NUM,NUM,1,{'NUM'},1,{'NUM'},0,162,162,162
162007,3,6,1.7522146533038884e-06,19.122389047645488,NUM,NUM,1,{'NUM'},1,{'NUM'},0,162007,162007,162007
163,10,3,5.840715511012961e-06,17.38542345347928,NUM,NUM,1,{'NUM'},1,{'NUM'},0,163,163,163
1631ft,1,6,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,1631ft,1631ft,1631ft
1639,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,1639,1639,1639
164,10,3,5.840715511012961e-06,17.38542345347928,NUM,NUM,1,{'NUM'},1,{'NUM'},0,164,164,164
165,13,3,7.592930164316849e-06,17.00691183022555,NUM,NUM,1,{'NUM'},1,{'NUM'},0,165,165,165
16500,1,5,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,16500,16500,16500
1651,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,1651,1651,1651
1652,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,1652,1652,1652
165a,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,165a,165a,165a
166,9,3,5.256643959911665e-06,17.53742654692433,NUM,NUM,1,{'NUM'},1,{'NUM'},0,166,166,166
167,9,3,5.256643959911665e-06,17.53742654692433,NUM,NUM,1,{'NUM'},1,{'NUM'},0,167,167,167
167a,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,167a,167a,167a
168,10,3,5.840715511012961e-06,17.38542345347928,NUM,NUM,1,{'NUM'},1,{'NUM'},0,168,168,168
169,11,3,6.424787062114257e-06,17.247919929729346,NUM,NUM,1,{'NUM'},1,{'NUM'},0,169,169,169
169a,1,4,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,169a,169a,169a
16a,4,3,2.3362862044051845e-06,18.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,16a,16a,16a
16adevelopment,1,14,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,16adevelop,16adevelop,16adevelopment
16march,1,7,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,16march,16march,16march
16th,11,4,6.424787062114257e-06,17.247919929729346,NUM,NUM,1,{'NUM'},1,{'NUM'},0,16th,16th,16th
16the,2,5,1.1681431022025922e-06,19.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,16the,16the,16the
16thto,2,6,1.1681431022025922e-06,19.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,16thto,16thto,16thto
17,94,2,5.4902725803521834e-05,14.152762696689004,NUM,NUM,1,{'NUM'},1,{'NUM'},0,17,17,17
170,14,3,8.177001715418145e-06,16.89999662630904,NUM,NUM,1,{'NUM'},1,{'NUM'},0,170,170,170
17062010,4,8,2.3362862044051845e-06,18.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,17062010,17062010,17062010
171,11,3,6.424787062114257e-06,17.247919929729346,NUM,NUM,2,"{'NUM', 'ADJ'}",2,"{'NUM', 'ADJ'}",0,171,171,171
1712,2,4,1.1681431022025922e-06,19.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,1712,1712,1712
171cooperative,1,14,5.840715511012961e-07,20.707351548366642,ADJ,ADJ,1,{'ADJ'},1,{'ADJ'},0,171cooper,171cooper,171cooperative
171water,1,8,5.840715511012961e-07,20.707351548366642,NUM,NUM,1,{'NUM'},1,{'NUM'},0,171water,171water,171water
